"title","nomearquivo","evento"
"SAC Móvel altera horário de atendimento no Salvador Norte Shopping ","1600784989Roberto_AbreuDivulgacao_SAC.jpeg","503"
"Postos SAC recebem ação de descontaminação realizada pelo CBMBA","1601045974WhatsApp_Image_20200925_at_10.51.19.jpeg","504"
"Postos SAC recebem ação de descontaminação realizada pelo CBMBA","1601046041WhatsApp_Image_20200925_at_10.51.19.jpeg","504"
"Decreto suspende recadastramento de aposentados e pensionistas no mês de outubro","1601307304Recadastramentomodelo.jpg","505"
"SAC altera horário de atendimento de postos em shoppings de Salvador","1602076835SACPaula_FroesGOVBA298.jpg","509"
"Saeb convoca candidatos que se autodeclararam negros nos concursos da PM e do Corpo de Bombeiros para aferição","1602093409PMBACBMBA_Alberto_CoutinhoGOVBA377.jpg","510"
"SAC Digital alcança marca de dois milhões de usuários","1602165633sacdigital_1.jpg","511"
"“Estar fazendo parte da luta contra o coronavírus é muito importante, diz beneficiária do Programa Primeiro Emprego","1603213541WhatsApp_Image_20201020_at_10.20.45_1.jpeg","512"
"“Estar fazendo parte da luta contra o coronavírus é muito importante, diz beneficiária do Programa Primeiro Emprego","1603213541WhatsApp_Image_20201020_at_10.20.46_1.jpeg","512"
"“Estar fazendo parte da luta contra o coronavírus é muito importante, diz beneficiária do Programa Primeiro Emprego","1603213541WhatsApp_Image_20201020_at_10.20.46.jpeg","512"
"Tramitação eletrônica facilita a contratação de serviços de consulta à base de dados de notas ficais dos Estados","1603462498pagamentoeletronico.png","513"
"Aferição de candidatos negros dos concursos para PM e Corpo de Bombeiros tem início nesta segunda-feira (26) ","160346280647902879921_3b9ecbcf9b_o.jpg","514"
"Governador anuncia construção do Hospital do Planserv em Salvador","160389022449690108373_9e67c7d085_o_1.jpg","515"
"Estado publica novo cronograma para concurso de soldado e oficial de saúde","1604941267PMBACBMBA_Alberto_CoutinhoGOVBA35.jpg","516"
"Inscrições para primeiro leilão eletrônico do Estado estão abertas até o dia 20 desse mês","1605278450leilao2.jpg","517"
"Município de Camaçari recebe carreta do SAC Móvel","1605532278divulgacaosaeb.jpg","518"
"Suspensão de recadastramento para aposentados e pensionistas segue até dezembro","1605550784recadastramentoaposentadosfotogovba.jpg","519"
"Atendimento do SAC Móvel em Lauro de Freitas continua até 18 de dezembro","1606135710SACMovelcarol_garcia_gov_ba.jpg","521"
"Governador anuncia publicação de resultado final de concursos para Polícia Militar e Corpo de Bombeiros","1606490160PMBA9Carol_GarciaGOVBA7_1.jpg","525"
"Documentos emitidos no SAC Paralela são entregues no SAC Pituaçu","1606489871Foto_Mateus_PereiraGOVBA.jpg","524"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850907443853_b6c77ca036_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850907443883_5d26ce33c5_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850907443913_54f453be5d_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850907443938_3c776cf717_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850907443963_b0525aaba1_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850907444018_c0426cf44b_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850908141431_d23cd82453_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850908272562_00b029dc66_o.jpg","564"
"Entregue, em Boninal, recuperação de 196 quilômetros da BA-148 e novo Ponto SAC","161245963850908272592_77e8035f42_o.jpg","564"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027750rosanecapa.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027750gorete.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027750gorete22.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027750gorete23.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027750gorete44.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027750goretecapa.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027751rosane_44.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027751rosane88.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027751rosane445.png","528"
"""Transmitir paz, ajudar e amar o próximo não tem preço”, diz voluntária","1607027751rosane777.png","528"
"Nova versão do Portal de Serviços do RH Bahia traz mais orientação para os servidores do Estado","1607114250rhbahia.jpeg","530"
"SAC Móvel estende tempo de permanência em três municípios baianos","1607353492SACMovelcarol_garcia_gov_ba.jpg","531"
"“Vejo meu trabalho como uma missão”, diz, técnico em informática","1607979848WhatsApp_Image_20201214_at_17.53.35.jpeg","532"
"Economia baiana vai receber a injeção de R$ 4,26 bilhões com pagamento de servidores públicos estaduais","1608063421Carol_GarciaGOVBA.jpg","533"
"Servidora da Prodeb recebe premiação nacional","1608144439reproducaoprodeb.jpeg","534"
"Decreto determina suspensão de recadastramento em janeiro de 2021","1608239594divulgacaosaeb1.jpg","535"
"RG Expresso é apontado como case de sucesso na ampliação do acesso a serviços de identificação","1608312261fernandovivasgovba.jpg","536"
"Previdência Estadual bate recorde histórico em concessão de aposentadorias","1608560410idososaccarolgarciagovba.jpg","537"
"SAC inaugura nova unidade em Luís Eduardo Magalhães nesta quarta-feira (23)","1608659765LEMSAC1.png","539"
"SAC inaugura nova unidade em Luís Eduardo Magalhães nesta quarta-feira (23)","1608659765LEMSAC2.png","539"
"SAC inaugura nova unidade em Luís Eduardo Magalhães nesta quarta-feira (23)","1608659765LEMSAC3.png","539"
"SAC inaugura nova unidade em Luís Eduardo Magalhães nesta quarta-feira (23)","1608659765LEMSAC4.png","539"
"SAC inaugura nova unidade em Luís Eduardo Magalhães nesta quarta-feira (23)","1608659766LEMSAC5.png","539"
"SAC inaugura nova unidade em Luís Eduardo Magalhães nesta quarta-feira (23)","1608659766LEMSAC6.png","539"
"SAC suspende atendimento quinta-feira (31) e dia 2 de janeiro de 2021","1609175783sacPaula_FroesGOVBA.jpg","541"
"Saeb lança revista sobre 25 anos do SAC na Bahia","1609284075WhatsApp_Image_20201229_at_19.10.38.jpeg","542"
"Novas regras atualizam a realização de sindicâncias e procedimentos disciplinares no Estado","160994030428403640854_44db1a14ca_k.jpg","544"
"SAC Pituaçu realiza 15,6 mil atendimentos durante primeiro mês de funcionamento","1609956277mateuspereirasacpituacu.jpg","545"
"RH Bahia gera mais de 200 mil atos em 2020 e garante produtividade de rotinas de RH durante pandemia ","1610129264181019ABC_006_copy_2.jpg","546"
"SAC Móvel permanece em Lauro de Freitas até a próxima sexta-feira (15)","1610137501RGCRIANCACarolGarciaGOVBA.jpg","547"
"SAC inaugura unidade de atendimento em Capim Grosso nesta terça-feira (12)","1610386701SAC0800X533.jpg","548"
"Detran-BA facilita emissão da segunda via da CNH direto no SAC Digital","1610392497carolgarciagovba.jpg","549"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","1610475368capimgrosso1.jpeg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","1610483233WhatsApp_Image_20210112_at_17.11.06.jpeg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828192842_cfa0cd64e7_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828192652_25190173f5_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828192582_12215bf3dc_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828192292_a463570d65_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828192102_b41f3f0c5a_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828191962_d2353cdb25_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350828102836_2891e1e18d_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350827355628_56f7b7a6af_o.jpg","550"
"Município de Capim Grosso recebe 80ª unidade da Rede SAC","161048323350827355508_83c487939e_o.jpg","550"
"Governo anuncia nomeação de mais vinte aprovados no concurso para auditor fiscal da Sefaz-BA","1610480984Sefaz.jpg","551"
"Município de Simões Filho recebe carreta do SAC Móvel ","1610657770Mateus_PereiraGOVBA.jpg","552"
"SAC realizou cerca de 1,7 mil atendimentos por videoconferência em cinco meses","1610996732SACDigital696x464.jpeg","554"
"Servidores podem fazer consórcio de imóveis e veículos com desconto especial","1610995792istockphoto1185097959170667a.jpg","553"
"“Trabalhar nessa pandemia tem sido um desafio e ao mesmo tempo algo inovador”, diz técnica em administração","1611067618vanessa_sena2.png","555"
"SAC Digital alcança 4,9 milhões de serviços prestados à população em 2020","161108014417562278745_c5bf60bef0_c.jpg","556"
"Autorização para transferência de veículos pode ser agendada no SAC Digital","1611328159carolgarciagovba.jpg","558"
"Governo da Bahia publica tabela de pagamento do funcionalismo estadual em 2021","1611327779pagamento.png","557"
"SAC Móvel permanece em Camaçari e Feira de Santana até sexta-feira (29)","1611585013SACMateus_PereiraGOVBA345.jpg","559"
"Plataforma de voluntariado e projeto convocam voluntários para ensino de cursos profissionalizantes","1611864736live.jpg","561"
"Atendimento na Rede SAC é realizado 100% por agendamento através do SAC Digital ","1611865165SACMovelcarol_garcia_gov_ba.jpg","562"
"SAC Móvel permanece em Simões Filho até a próxima sexta-feira (5) ","161194160423584743923_c3df64522b_k.jpg","563"
"SAC Móvel visita Irecê e Santo Antonio de Jesus a partir de terça-feira (9)","1612804844SACMovel696x464.jpg","567"
"“Estar no mercado de trabalho significa entender o quanto minha profissão é importante”, diz técnico em logística","1612904326WhatsApp_Image_20210209_at_17.52.42.jpeg","568"
"Compensação previdenciária registra crescimento pelo sexto ano consecutivo","1612992333person731479_1920.jpg","569"
"Postos da Rede SAC estarão abertos na próxima semana","161316537750148970302_09bfafe078_o.jpg","570"
"Postos SAC funcionam nesta segunda-feira (19) em shoppings da capital","1618706039Paula_FroesGOVBA1.jpg","627"
"Estatísticas do service desk comprovam evolução na operação do RH Bahia","1613583487181019ABC_011_copy_1.jpg","572"
"Prestação de serviço humanizado: ouvidoria registra 1.840 atendimentos no 2° semestre de 2020 ","161358648728406633903_1e7fbba53a_k.jpg","573"
"Recadastramento de aposentados e pensionistas do Estado continua suspenso","161367765817027319123_20a561bb64_k.jpg","574"
"Detran-BA amplia oferta de serviços no SAC Digital","1614092247sacdigitalfoto.jpg","576"
"Secretaria da Administração realiza leilão de bens públicos pela internet","1614109379WhatsApp_Image_20210223_at_16.29.14.jpeg","577"
"Programa Partiu Estágio inscreve até o dia 26 de março","1614184967downloadPE.png","579"
"Benefício de aposentados e pensionistas do Estado é pago nesta quinta-feira (25)","161428084617562160641_dc23f6ab1f_k.jpg","580"
"Postos SAC suspendem atendimento neste sábado (27) ","161434608528689607516_6a444fe939_k.jpg","581"
"Postos SAC da capital e Região Metropolitana permanecem fechados até sábado (6)","161479820850641238556_85b07c624f_k.jpg","582"
"Inscrições para o programa Partiu Estágio encerram este mês","1615299010PartiuEstagio.png","583"
"Postos SAC na capital e RMS continuam fechados até sábado (20)","161576424150641238556_85b07c624f_k.jpg","584"
"Unijorge concede desconto para cursos a distância","1621015882WhatsApp_Image_20210409_at_14.25.53.jpeg","663"
"SAC implanta drive thru para entrega de CNH em Salvador e Camaçari","1616000202WhatsApp_Image_20210317_at_13.26.12.jpeg","585"
"SAC Digital lança pesquisa de satisfação de serviços digitizados","1616006329SACDigital696x464.jpeg","587"
"Jovens talentos: estagiária do Partiu Estágio fala sobre experiências profissionais","1616011723partiuestagio1.jpg","588"
"RG Expresso pode ser solicitado em 15 postos SAC no interior do Estado","1616162165WhatsApp_Image_20210319_at_10.47.16.jpeg","590"
"SAC suspende atendimento em seis postos na região Norte do Bahia ","161618145124211560635_da75debe00_k.jpg","591"
"Matrícula para alunos na rede estadual será realizada pela internet, através do SAC Digital","1616247349camilasouzagovba2.jpg","593"
"Postos SAC na capital e RMS permanecem fechados até sábado (27)","1616254864DETRANPaula_FroesGOVBA24.jpg","594"
"Atenção: últimos dias de inscrição no Programa Partiu Estágio","1616433216PartiuEstagioAlbertoCoutinho_GOVBA696x461.jpg","595"
"Rede SAC lança entrega de RG por meio de drive thru nesta quarta-feira (24)","1616530929RGCAROLGARCIAGOVBA44.jpg","596"
"Governo suspende funcionamento de mais quatro unidades da Rede SAC","1616590245Paula_FroesGOVBA2.jpg","597"
"SAC Móvel atende população de Alagoinhas até dia 9 de abril","1616613079Mateus_PereiraGOVBA6.jpg","598"
"Governo antecipa pagamento de maio de aposentados e pensionistas","1621954442Aposentados696x464.jpg","672"
"Unidades do SAC em Barreiras e Luís Eduardo Magalhães permanecem fechadas até 28 de maio","1622038749161048323350828192102_b41f3f0c5a_o.jpg","674"
"Contran acata pedido do Detran-BA e prazos da CNH e licenciamento são prorrogados na Bahia","1616677006WhatsApp_Image_20210325_at_09.46.09.jpeg","599"
"Governo do Estado vai leiloar componentes do trem do Subúrbio Ferroviário","162194223650938601877_488d197183_b.jpg","670"
"Benefício de aposentados e pensionistas do Estado será pago na terça-feira (30)","1616704951idososaccarolgarciagovba.jpg","600"
"SAC emite RG Expresso para entrega no Drive Thru a partir desta quinta-feira (25)","1616707567DriveCandeias_ItailuandosAnjos696x464.jpeg","601"
"Decreto municipal suspende serviço de drive thru da Rede SAC","1616934700WhatsApp_Image_20210328_at_09.28.42.jpeg","602"
"Postos SAC na capital e RMS continuam fechados até sábado (3)","1616979727SACMovelcarol_garcia_gov_ba.jpg","603"
"Servidores estaduais têm direito a plano gratuito na Gympass","1617107774Eloi_CorreaGOVBAetividade_fisica.jpg","604"
"Servidores têm descontos em produtos para pets","1617282966canilPaula_Froesgovba7.jpg","605"
"Postos SAC na capital e RMS retomam atendimento a partir de segunda-feira (5)","1617411107SACCOVID8Paula_FroesGOVBA.jpg","607"
"Leilão do Detran-BA oferece carros 2018 com lances a partir de R$ 5 mil","1617716725Detran_leilao.jpeg","609"
"Governador anuncia convocação de estudantes para o Partiu Estágio","1617748257Marcos_Cruz__Saeb_PartiuEstagio.png","610"
"Nova versão do SEI vai permitir comunicação com órgãos federais e de outros Estados","1617827163WhatsApp_Image_20210407_at_17.16.47.jpeg","611"
"Governo do Estado já criou 90 mil empregos em seis anos","1623242654FernandoVivasGOVBA3696x464.jpg","688"
"Modelo SAC de Atendimento capacita 31 colaboradores do Hospital Geral Roberto Santos (HGRS)  ","1617904217WhatsApp_Image_20210408_at_14.35.30.jpeg","613"
"Loja on-line concede desconto para o funcionalismo público ","1617989410WhatsApp_Image_20210409_at_14.25.53.jpeg","615"
"Programa Partiu Estágio convoca 2.616 estudantes","161799072848827159142_da8f1fbbfb_c.jpg","616"
"Endereço eletrônico centraliza informações estratégicas sobre estrutura do Estado","1623259529WhatsApp_Image_20210609_at_14.21.28_2.jpeg","689"
"Primeiro Emprego ajuda na escolha da carreira profissional","1617992713WhatsApp_Image_20210409_at_15.12.24.jpeg","617"
"RG Expresso vira principal forma de solicitar nova carteira de identidade","1618232749RGMENINAAmanda_Oliveira63.jpg","618"
"Capacitação sobre controle de finanças pessoais começa segunda-feira (19) ","1618427063WhatsApp_Image_20210414_at_15.23.14.jpeg","620"
"Novos processos do Inema ganham agilidade com tramitação eletrônica no SEI Bahia","1618429768seibahia.jpg","622"
"Sacada chega à nova Unidade Central do SineBahia ","1618494048WhatsApp_Image_20210415_at_10.35.15.jpeg","623"
"Bahia passa a fazer parte do sistema do Registro Nacional de Acidentes de Trânsito","1618515660Detran_Acidente.jpeg","624"
"Clube de Desconto do Servidor oferece abatimentos de até 20% em pet shop","1618518476WhatsApp_Image_20210415_at_16.39.00.jpeg","625"
"Novos processos de interesse de contribuintes passam a tramitar eletronicamente no SEI Bahia","1618579692seibahia22.jpg","626"
"Clube de Desconto concede abatimento especial para Dia das Mães","1618852927banner_servba.jpg","628"
"Clube de Desconto concede abatimento especial para Dia das Mães","1618853303partiuestagiobahia.jpg","628"
"Prazo para entrega de documentação do Partiu Estágio começa hoje (19)","1618853607partiuestagiobahia.jpg","629"
"Número de atos gerados no sistema RH Bahia chega a 37 mil em três meses","1618921408RHBahia_744X410_16.jpg","630"
"Supat lança evento virtual para aprimorar gestão patrimonial do estado","1618925520WhatsApp_Image_20210420_at_10.26.03.jpeg","631"
"Rui anuncia mudanças no fluxo de carreira da PM para garantir mais promoções; 1.000 novos soldados serão convocados","1618939019WhatsApp_Image_20210420_at_12.49.49.jpeg","632"
"Postos SAC de shoppings ampliam horário de atendimento a partir de quinta-feira (22)","1618954920DETRANPaulaFroesGOVBA24696x464.jpg","633"
"Ponto SAC Boninal oferece serviços do Planserv e do Ceprev","1619093978SAC_Boninal_Mateus_Pereiragovba.jpg","634"
"Secretário estadual de Administração faz palestra magna em aula inaugural da Ufba","1619121678SECEdelvinoGoesCarolGarciaGOVBA.jpg","635"
"Secretário aponta perspectivas para modernização e inovação no setor público em palestra magna na Ufba","1619201092WhatsApp_Image_20210423_at_10.55.58_2.jpeg","636"
"Planserv realiza ação de saúde com policias militares ","1619220111WhatsApp_Image_20210423_at_18.02.34.jpeg","637"
"SAC Simões Filho oferece RG Expresso a partir dessa segunda-feira (26)","1619449182RGCAROLGARCIAGOVBA44.jpg","638"
"Experiência baiana com tramitação eletrônica vira referência para governo do Amapá","1619463851WhatsApp_Image_20210426_at_15.55.52.jpeg","639"
"Benefício de aposentados e pensionistas do Estado será pago na quinta-feira (29)","161946684048337238651_e8e6059acc_k.jpg","640"
"Governo convoca 58 novos investigadores para reforçar Polícia Civil","1619726718PoliciaCivil696x464.jpg","641"
"SAC Digital ultrapassa três milhões de usuários cadastrados  ","1619788326WhatsApp_Image_20210427_at_16.09.12_1.jpeg","642"
"SAC Móvel permanece em Itabuna e Jacobina até 11 de maio ","1619793465SACMovel696x464.jpg","643"
"Postos SAC funcionam nesta segunda-feira (3) em shoppings da capital","161981441250148969832_9ed1016517_b.jpg","644"
"Programa estadual ministra curso gratuito para ensinar como desenvolver projetos na área do trabalho voluntário","1620053189plataformavoluntariado.jpg","645"
"Atendimento na Rede SAC é realizado 100% por agendamento através do SAC Digital ","1611865165SACMovelcarol_garcia_gov_ba.jpg","562"
"Governo estadual mantém em maio a suspensão do recadastramento de aposentados e pensionistas","1620133567recadastramento_2020carolgarciagovba.png","647"
"Posto SAC Feira I amplia horário de atendimento para serviço de RG","1620153377SACMovelcarol_garcia_gov_ba.jpg","648"
"Postos SAC Camaçari e Valença ampliam horário de atendimento ao público","1620153691SACCOVID3Paula_FroesGOVBA.jpg","649"
"Planserv incentiva doação de sangue a Hemoba","1620243689Doacaodesangue696x522.jpeg","651"
"Universitários selecionados para o Partiu Estágio têm até o próximo dia 17 para entregar documentação exigida","162033245839984291923_7f212ea6ca_k.jpg","652"
"SAC Lauro de Freitas abre aos sábados durante o mês de maio","1620414682SACCOVID2Paula_FroesGOVBA.jpg","653"
"SAC Móvel continua em Jacobina até a próxima terça-feira (11) ","1620414977FUNCIONARIA_SACCarolGarciaGOVBA.jpg","654"
"Camaçari e Ilhéus recebem carretas do SAC Móvel","1620675036sacmovelalbertocoutinhogovba123.jpg","655"
"Colaboradores do Serviço de Atendimento ao Militar (Same) passam pelo Modelo SAC de Atendimento","1620847453WhatsApp_Image_20210512_at_16.14.40.jpeg","659"
"Planserv promove encontro virtual sobre saúde da mulher","1620847283WhatsApp_Image_20210512_at_16.11.20.jpeg","658"
"Rede SAC realiza 704 atendimentos por videochamada em cerca de 30 dias ","1620911218SACCOVID8Paula_FroesGOVBA.jpg","660"
"Postos SAC modificam horário de atendimento em shoppings da capital","1620936706Paula_FroesGOVBA1.jpg","661"
"SAC Pituaçu passa por processo de desinfecção nesta sexta-feira (14) ","1620999345WhatsApp_Image_20210514_at_10.18.42.jpeg","662"
"Prazo para entrega da documentação do Partiu Estágio termina na próxima segunda (17)","16210208351618853607partiuestagiobahia.jpg","664"
"Atendimento do SAC na região oeste do Estado fica suspenso até 24 de maio","1621127921SACCOVID2Paula_FroesGOVBA.jpg","665"
"Plataforma de serviços eletrônicos facilita adequação do Estado à Lei do Governo Digital","1621436821WhatsApp_Image_20210427_at_16.09.11_1.jpeg","666"
"Governo estadual realizou 149 licitações por videoconferência durante a pandemia","1621523122SaebfotoMorganaSampaio696x464.jpg","667"
"Secretário da Administração participa de seminário em curso da Academia de Polícia Militar","1621599800WhatsApp_Image_20210520_at_15.36.02.jpeg","668"
"Sala de Situação facilita trabalho de gestores da Rede SAC na Bahia ","1621624079WhatsApp_Image_20210521_at_15.53.26.jpeg","669"
"Inscrições para Oficina de Introdução à Meditação começam dia 28 de maio ","1621972095WhatsApp_Image_20210525_at_16.24.38.jpeg","673"
"Postos SAC são auditados para obter recertificação pela ISO 9001","1622212909PostoSAC696x464.jpg","676"
"Governo baiano firma parceria com Sebrae e amplia serviços de atendimento a empreendedores","1622220797atendimentosde.jpeg","677"
"SAC suspende atendimento em três unidades na região Nordeste do Estado ","1622238177750_sacredesacpostosdosacfuncionamentotemporariosabados_2021126134313949.jpg","678"
"Prazo para fazer inscrição no leilão de bens móveis do Estado termina nesta quarta (02)","1622552739WhatsApp_Image_20210601_at_09.50.00.jpeg","680"
"Secretaria da Administração diversifica atuação do Programa de Racionalização do Consumo de Água e Energia ","1622557002SaebfotoMorganaSampaio696x464_1.jpg","681"
"Programa Partiu Estágio convoca segunda turma de universitários na Bahia","1622583913Foto_AlbertoCoutinho_GOVBA696x461.jpg","683"
"Recadastramento de aposentados e pensionistas continua suspenso em junho","1622640868recadastramento.jpg","684"
"SAC realiza auditoria interna na Casa Civil e na Suprev","1622655532WhatsApp_Image_20210602_at_14.23.26_2.jpeg","685"
"Governo arrecada R$ 4,3 milhões com leilão de bens públicos","1623095543normal_1622466305image.png","687"
"SAC Móvel permanece em Lauro de Freitas e Camaçari até 18 de junho ","1623268840albertocoutinhogovba.jpg","690"
"Postos SAC Alagoinhas e Barreiras ampliam horário de atendimento ","1623329711PostoSAC696x464.jpg","691"
"Prazo para entrega de documentação do Partiu Estágio começa sexta-feira (11)","1623351504PartiuEstagio696x464.jpg","692"
"Projeto de capacitação do RH Bahia retorna com lives para equipes de Recursos Humanos do Estado","1623678719WhatsApp_Image_20210614_at_10.21.26.jpeg","694"
"Pesquisa aponta satisfação de mais de 95% entre usuários do Hospital do Subúrbio","1623788268Print_Conquali_2.png","696"
"Encontro virtual debate fortalecimento do sistema correcional do Estado","1623788840WhatsApp_Image_20210615_at_17.13.33.jpeg","697"
"Governo da Bahia nomeia 54 novos investigadores da Polícia Civil","1623799316PoliciaCivil696x464.jpg","698"
"Ferramenta vai integrar SEI Bahia a sistemas do Tribunal de Contas do Estado","1623866079SEIBAHIA4.jpg","699"
"Juazeiro recebe SAC Móvel a partir da próxima segunda-feira (21) ","1623875788SACMovel696x464.jpg","700"
"Governo informa sobre expediente no São João e pagamento de salários em junho","1624017944saebservidora1.jpg","702"
"SAC Móvel permanece em Camaçari até a próxima sexta-feira (25)","1624026867SACMovel696x464.jpg","703"
"Exigências do eSocial começam a valer no início de julho para órgãos estaduais","1624038002WhatsApp_Image_20210618_at_14.29.21.jpeg","704"
"SAC realizou mais de 1,5 mil atendimentos por vídeochamada em 2021","1624282691SACCOVID8PaulaFroesGOVBA696x464.jpg","705"
"Apartamento duplex e terrenos em Vilas do Atlântico estão entre bens leiloados pelo Estado","1624297932leilao.jpg","706"
"Integração do RH Bahia com sistema de planejamento traz novas rotinas para equipes de RH","1624382652rhbahia3.jpg","708"
"Secretaria da Administração implanta peticionamento eletrônico de processos","1624385992seibahia8.jpg","709"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644fot09.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto1.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto2.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto3.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto11.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto24.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto25.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto26.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto66.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto95.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto544.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto622.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto633.JPG","707"
"Saeb e Plataforma de Voluntariado iniciam projeto ambiental","1624388644foto655.JPG","707"
"Postos SAC na capital e RMS alteram funcionamento no São João","1624452189PostoSAC696x464_1.jpg","710"
"Modelo de pesquisa de avaliação da Rede SAC é adotado como referência por governo de Goiás","1624472241WhatsApp_Image_20210623_at_15.03.37.jpeg","711"
"Feira de Santana recebe SAC Móvel a partir da próxima terça-feira (29) ","1624627579SACMovel.jpg","712"
"Servidores estaduais têm até 90% de desconto em cursos de pós-graduação ","1624646914clube_de_desconto_picture.jpeg","713"
"Detran-BA orienta proprietários sobre medidas contra crime de clonagem de veículo","1624910237vistoria.jpg","714"
"Recadastramento de aposentados e pensionistas continua suspenso em julho","16250568511617287309recadastramentoCarol_GarciaGOVBA5_1.jpg","715"
"Sistema de Gestão de Qualidade da Rede SAC é recertificado pela norma ISO 9001","1625078880capa.jpeg","716"
"Serviços on-line do Meu INSS estão disponíveis por meio do SAC Digital","1625080332SACDigital696x522.jpeg3.jpg","717"
"Rede SAC suspende atendimento no feriado de 2 de julho","1625142183sac45.jpg","718"
"Capacitação sobre o RH Bahia mobiliza 180 profissionais de RH da Sesab","1625168331WhatsApp_Image_20210701_at_16.35.52.jpeg","719"
"Leilão de bens públicos será realizado amanhã (06)","1625515773leilao2.png","720"
"Entrega da documentação para Partiu Estágio termina na próxima segunda (12)","1625577055fotoalbertocoutinhogovba696x461.jpg","721"
"SAC Digital completa três anos de seu lançamento com a marca de 6 milhões de serviços prestados","1625683847SAC_DIGITAL_11.JPG","722"
"Leilão do Estado: dois imóveis públicos foram arrematados por R$ 1,2 milhão","1625680243SAEBMORGANA.jpg","724"
"Governo quer mobilizar órgãos e entidades para intensificar projeto de voluntariado","1625770728PrintEventoVoluntariado.png","725"
"Encontro virtual do RH Bahia debate processos de movimentação e cessão","1625776292WhatsApp_Image_20210708_at_16.57.55.jpeg","726"
"Dia da Pizza: Clube de Desconto concede 45% de desconto para servidores ","1625838733banner_servidoresbahia.jpg","727"
"Cerimônia marca novo ciclo para grupo de beneficiários do projeto Primeiro Emprego","1625863614WhatsApp_Image_20210709_at_17.30.59_1.jpeg","729"
"Bahia é destaque em índice nacional de serviços públicos digitais","1625863393SACDigital696x522.jpeg3.jpg","728"
"SAC Móvel permanece em Juazeiro até dia 22 de julho ","1626121047mateuspereiragovsacmovel.jpg","730"
"Servidores têm descontos em cursos de pós-graduação na Unime","1626202381CLUBE_DE_DESCONTO_1.JPG","731"
